system:index,Admin_unit,BD_reported_combined,BD_reported_g_cm3,BD_reported_g_cm3_mean,BD_reported_g_cm3_sd,BD_reported_g_cm3_se,Conv_factor,Core,Country,DOI,Data_type,Depth_to_bedrock_m,ECU,Habitat_type,Horizon_bin_cm,Horizon_mid_depth_cm,Human_modification,L_depth_m,Lat_Long,M2Tide,Method,N_perc,Notes,OC_from_SOM_our_eq,OC_obs_est,OC_perc,OC_perc_combined,OC_perc_final,OC_perc_mean,OC_perc_sd,OC_perc_se,Original_source,PETdry,PETwarm,Plot,SLR_zone,SOM_perc,SOM_perc_Heiri,SOM_perc_combined,SOM_perc_mean,SOM_perc_sd,Site,Site_name,Soil_type,Source,TSM,Time_replicate,Treatment,U_depth_m,Year_collected,Year_collected_end,accuracy_code,accuracy_flag,copernicus_elevation,copernicus_slope,maxPrecip,maxTemp,minPrecip,minTemp,n_cores,ndvi_med,ndvi_stdev,popDens,.geo
00000000000000000824,California,0.7266,0.7266,NA,NA,NA,NA,Mud_Slough_2,United States,NA,Core-level,NA,6.0,marsh,0-15cm,2,0.5529600977897644,0.04,37.46556_-121.9333,68.33821105957031,EA,NA,NA,6.30795738700073,Estimated (our equation),NA,NA,6.30795738700073,NA,NA,NA,Watson and Byrne 2013,153.0,141.0,NA,2.0,15,NA,15,NA,NA,NA,Watson and Byrne 2013 Mud_Slough_2,NA,CCRCN,15.019710540771484,NA,NA,0.0,NA,NA,1,direct from dataset,2.434156656265259,1.1131649017333984,69.0,269.0,1.0,48.0,NA,0.07942140102386475,0.030623964965343475,0.12094847112894058,"{""type"":""Point"",""coordinates"":[-121.9332978318837,37.46555879239757]}"
00000000000000000825,California,0.6847,0.6847,NA,NA,NA,NA,Mud_Slough_3,United States,NA,Core-level,NA,6.0,marsh,0-15cm,2,0.46757611632347107,0.04,37.4795_-121.952,68.33560943603516,EA,NA,NA,5.87786804399506,Estimated (our equation),NA,NA,5.87786804399506,NA,NA,NA,Watson and Byrne 2013,149.0,138.0,NA,2.0,14,NA,14,NA,NA,NA,Watson and Byrne 2013 Mud_Slough_3,NA,CCRCN,14.703683853149414,NA,NA,0.0,NA,NA,1,direct from dataset,1.8585389852523804,0.6793839931488037,69.0,264.0,1.0,48.0,NA,0.1636170595884323,0.05086984485387802,0.0,"{""type"":""Point"",""coordinates"":[-121.95200376080291,37.479497942290635]}"
00000000000000000826,California,0.5682,0.5682,NA,NA,NA,NA,Plummer_Slough_1,United States,NA,Core-level,NA,6.0,marsh,0-15cm,2,0.6064191460609436,0.04,37.50631_-122.0881,68.3406753540039,EA,NA,NA,5.87786804399506,Estimated (our equation),NA,NA,5.87786804399506,NA,NA,NA,Watson and Byrne 2013,137.0,127.0,NA,2.0,14,NA,14,NA,NA,NA,Watson and Byrne 2013 Plummer_Slough_1,NA,CCRCN,20.587587356567383,NA,NA,0.0,NA,NA,1,direct from dataset,1.4228113889694214,0.18567658960819244,79.0,250.0,1.0,46.0,NA,0.15490320324897766,0.03463832288980484,0.0,"{""type"":""Point"",""coordinates"":[-122.08809552495407,37.50631051692502]}"
00000000000000000827,California,0.4844,0.4844,NA,NA,NA,NA,Ravenswood_Slough_1,United States,NA,Core-level,NA,6.0,marsh,0-15cm,2,0.5463215112686157,0.04,37.48689_-122.1486,68.3406753540039,EA,NA,NA,8.04197025979336,Estimated (our equation),NA,NA,8.04197025979336,NA,NA,NA,Watson and Byrne 2013,138.0,128.0,NA,2.0,19,NA,19,NA,NA,NA,Watson and Byrne 2013 Ravenswood_Slough_1,NA,CCRCN,19.300548553466797,NA,NA,0.0,NA,NA,1,direct from dataset,1.5054978132247925,0.8802013397216797,87.0,250.0,1.0,41.0,NA,0.16148726642131805,0.025362767279148102,0.0,"{""type"":""Point"",""coordinates"":[-122.14859660804723,37.486886672736205]}"
00000000000000000828,California,0.326,0.326,NA,NA,NA,NA,Ravenswood_Slough_2,United States,NA,Core-level,NA,6.0,marsh,0-15cm,0.5,0.5068620443344116,0.01,37.48692_-122.1462,68.3406753540039,EA,NA,NA,17.5039947371656,Estimated (our equation),NA,NA,17.5039947371656,NA,NA,NA,Watson and Byrne 2013,138.0,128.0,NA,2.0,40,NA,40,NA,NA,NA,Watson and Byrne 2013 Ravenswood_Slough_2,NA,CCRCN,20.301755905151367,NA,NA,0.0,NA,NA,1,direct from dataset,1.5157824754714966,1.2202805280685425,87.0,250.0,1.0,41.0,NA,0.143855482339859,0.019767843186855316,0.0,"{""type"":""Point"",""coordinates"":[-122.14620207078151,37.486917886443564]}"
00000000000000000829,California,0.6754,0.6754,NA,NA,NA,NA,South_Belmont_Slough_1,United States,NA,Core-level,NA,6.0,marsh,0-15cm,2,0.6921911239624023,0.04,37.55139_-122.2403,67.9836196899414,EA,NA,NA,9.35681819019627,Estimated (our equation),NA,NA,9.35681819019627,NA,NA,NA,Watson and Byrne 2013,128.0,119.0,NA,2.0,22,NA,22,NA,NA,NA,Watson and Byrne 2013 South_Belmont_Slough_1,NA,CCRCN,16.072721481323242,NA,NA,0.0,NA,NA,1,direct from dataset,1.081113576889038,0.2734021842479706,106.0,238.0,1.0,48.0,NA,0.15872569382190704,0.04011092707514763,0.0,"{""type"":""Point"",""coordinates"":[-122.24030248031241,37.55139202857535]}"
0000000000000000082a,California,0.3866,0.3866,NA,NA,NA,NA,South_Belmont_Slough_2,United States,NA,Core-level,NA,6.0,marsh,0-15cm,2,0.5351386070251465,0.04,37.55111_-122.2361,67.9836196899414,EA,NA,NA,14.2830746242688,Estimated (our equation),NA,NA,14.2830746242688,NA,NA,NA,Watson and Byrne 2013,128.0,119.0,NA,2.0,33,NA,33,NA,NA,NA,Watson and Byrne 2013 South_Belmont_Slough_2,NA,CCRCN,16.072721481323242,NA,NA,0.0,NA,NA,1,direct from dataset,0.9266613125801086,0.14477793872356415,106.0,238.0,1.0,48.0,NA,0.14928480982780457,0.03635217249393463,0.0,"{""type"":""Point"",""coordinates"":[-122.236097548019,37.55111110520898]}"
0000000000000000082b,California,0.6979,0.6979,NA,NA,NA,NA,Triangle_Marsh_1,United States,NA,Core-level,NA,6.0,marsh,0-15cm,1.5,0.4428099989891052,0.03,37.45539_-121.9756,68.33837890625,EA,NA,NA,5.44914425106638,Estimated (our equation),NA,NA,5.44914425106638,NA,NA,NA,Watson and Byrne 2013,146.0,134.0,NA,2.0,13,NA,13,NA,NA,NA,Watson and Byrne 2013 Triangle_Marsh_1,NA,CCRCN,16.434370040893555,NA,NA,0.0,NA,NA,1,direct from dataset,1.5349147319793701,0.1544768065214157,71.0,259.0,1.0,50.0,NA,0.15147548913955688,0.04120964929461479,0.12094847112894058,"{""type"":""Point"",""coordinates"":[-121.97560132357776,37.45539204199571]}"
0000000000000000082c,California,0.9129,0.9129,NA,NA,NA,NA,Triangle_Marsh_2,United States,NA,Core-level,NA,6.0,marsh,0-15cm,2,0.40928196907043457,0.04,37.45797_-121.9749,68.33837890625,EA,NA,NA,4.17116617274231,Estimated (our equation),NA,NA,4.17116617274231,NA,NA,NA,Watson and Byrne 2013,147.0,135.0,NA,2.0,10,NA,10,NA,NA,NA,Watson and Byrne 2013 Triangle_Marsh_2,NA,CCRCN,16.434370040893555,NA,NA,0.0,NA,NA,1,direct from dataset,1.9250514507293701,0.4802614748477936,70.0,261.0,1.0,50.0,NA,0.17345570027828217,0.037909626960754395,0.12094851583242416,"{""type"":""Point"",""coordinates"":[-121.97490124471234,37.4579694024046]}"
0000000000000000082d,California,0.584,0.584,NA,NA,NA,NA,Tijuana_Estuary_East_low,United States,NA,Core-level,NA,2.0,marsh,0-15cm,1,0.504770040512085,0.02,32.56703_-117.1309,49.372886657714844,EA,NA,NA,3.70987801701702,Estimated (our equation),NA,NA,3.70987801701702,NA,NA,NA,Weis et al 2001,110.0,107.0,NA,3.0,8.91,NA,8.91,NA,NA,NA,Weis et al 2001 Tijuana_Estuary_East_low,NA,CCRCN,1.9444431066513062,NA,NA,0.0,1998,NA,1,direct from dataset,1.2401942014694214,0.22036124765872955,43.0,248.0,0.0,76.0,NA,0.22027131915092468,0.06596319377422333,0.2100703865289688,"{""type"":""Point"",""coordinates"":[-117.13089950653514,32.56703116653881]}"
0000000000000000082e,California,0.567,0.567,NA,NA,NA,NA,Tijuana_Estuary_East_mid_1,United States,NA,Core-level,NA,2.0,marsh,0-15cm,1,0.504770040512085,0.02,32.5669_-117.1303,49.372886657714844,EA,NA,NA,4.40878913688353,Estimated (our equation),NA,NA,4.40878913688353,NA,NA,NA,Weis et al 2001,110.0,107.0,NA,3.0,10.56,NA,10.56,NA,NA,NA,Weis et al 2001 Tijuana_Estuary_East_mid_1,NA,CCRCN,1.9444431066513062,NA,NA,0.0,1998,NA,1,direct from dataset,1.088275671005249,0.38304346799850464,43.0,248.0,0.0,76.0,NA,0.21928243339061737,0.06875807791948318,0.2100703865289688,"{""type"":""Point"",""coordinates"":[-117.13030198699397,32.56689739350721]}"
0000000000000000082f,California,0.366,0.366,NA,NA,NA,NA,Tijuana_Estuary_East_mid_2,United States,NA,Core-level,NA,2.0,marsh,0-15cm,1,0.504770040512085,0.02,32.56673_-117.1297,49.372886657714844,EA,NA,NA,6.06693911914807,Estimated (our equation),NA,NA,6.06693911914807,NA,NA,NA,Weis et al 2001,111.0,108.0,NA,3.0,14.44,NA,14.44,NA,NA,NA,Weis et al 2001 Tijuana_Estuary_East_mid_2,NA,CCRCN,1.9444431066513062,NA,NA,0.0,1998,NA,1,direct from dataset,1.1814552545547485,0.3147429823875427,43.0,249.0,0.0,75.0,NA,0.2269546389579773,0.0650998130440712,0.2100703865289688,"{""type"":""Point"",""coordinates"":[-117.12970000835176,32.56673240676824]}"
00000000000000000830,California,0.455,0.455,NA,NA,NA,NA,Tijuana_Estuary_West_low,United States,NA,Core-level,NA,2.0,marsh,0-15cm,1,0.6997877955436707,0.02,32.57184_-117.1297,49.372886657714844,EA,NA,NA,4.35783387975981,Estimated (our equation),NA,NA,4.35783387975981,NA,NA,NA,Weis et al 2001,110.0,107.0,NA,3.0,10.44,NA,10.44,NA,NA,NA,Weis et al 2001 Tijuana_Estuary_West_low,NA,CCRCN,1.9444431066513062,NA,NA,0.0,1998,NA,1,direct from dataset,0.9697299003601074,0.3653193712234497,43.0,248.0,0.0,76.0,NA,0.18167461454868317,0.05279732868075371,0.2100703865289688,"{""type"":""Point"",""coordinates"":[-117.12970000835176,32.571838077474425]}"
00000000000000000831,California,0.667,0.667,NA,NA,NA,NA,Tijuana_Estuary_West_mid_1,United States,NA,Core-level,NA,2.0,marsh,0-15cm,1,0.6997877955436707,0.02,32.57204_-117.1304,49.372886657714844,EA,NA,NA,4.04827972750188,Estimated (our equation),NA,NA,4.04827972750188,NA,NA,NA,Weis et al 2001,110.0,107.0,NA,3.0,9.71,NA,9.71,NA,NA,NA,Weis et al 2001 Tijuana_Estuary_West_mid_1,NA,CCRCN,1.9444431066513062,NA,NA,0.0,1998,NA,1,direct from dataset,1.239438772201538,0.48495060205459595,43.0,248.0,0.0,76.0,NA,0.1963845193386078,0.06526252627372742,0.2100703865289688,"{""type"":""Point"",""coordinates"":[-117.13040008721717,32.572038737021835]}"
00000000000000000832,California,0.535,0.535,NA,NA,NA,NA,Tijuana_Estuary_West_mid_2,United States,NA,Core-level,NA,2.0,marsh,0-15cm,1,0.6997877955436707,0.02,32.57234_-117.1311,49.372886657714844,EA,NA,NA,4.57452952649079,Estimated (our equation),NA,NA,4.57452952649079,NA,NA,NA,Weis et al 2001,110.0,107.0,NA,3.0,10.95,NA,10.95,NA,NA,NA,Weis et al 2001 Tijuana_Estuary_West_mid_2,NA,CCRCN,1.9444431066513062,NA,NA,0.0,1998,NA,1,direct from dataset,1.0493634939193726,0.1124374121427536,43.0,248.0,0.0,76.0,NA,0.191436767578125,0.07844344526529312,0.2100703865289688,"{""type"":""Point"",""coordinates"":[-117.1311046251836,32.572337496792414]}"
00000000000000000833,Maine,0.1390262,0.1390262,NA,NA,NA,NA,KEN_1,United States,NA,Core-level,NA,13.0,marsh,0-15cm,0.5235,0.18029096722602844,0.01047,43.76333_-69.77065,133.38511657714844,EA,NA,NA,19.8009320744426,Estimated (our equation),NA,NA,19.8009320744426,NA,NA,NA,Weston et al 2020,119.0,135.0,NA,1.0,44.90526,NA,44.90526,NA,NA,NA,Weston et al 2020 KEN_1,NA,CCRCN,0.6019838452339172,NA,NA,0.0,2016,NA,1,direct from dataset,1.9806958436965942,0.4151536226272583,124.0,261.0,75.0,-105.0,NA,0.18905587494373322,0.07532896846532822,0.0060340603813529015,"{""type"":""Point"",""coordinates"":[-69.77065344485486,43.763330033322376]}"
00000000000000000834,Maine,0.2057078,0.2057078,NA,NA,NA,NA,KEN_7,United States,NA,Core-level,NA,13.0,marsh,0-15cm,0.535,0.2879440188407898,0.0107,43.74253_-69.8041,133.38511657714844,EA,NA,NA,18.7613590369169,Estimated (our equation),NA,NA,18.7613590369169,NA,NA,NA,Weston et al 2020,119.0,135.0,NA,1.0,42.69387,NA,42.69387,NA,NA,NA,Weston et al 2020 KEN_7,NA,CCRCN,1.2912474870681763,NA,NA,0.0,2016,NA,1,direct from dataset,1.7833192348480225,0.8754370212554932,124.0,260.0,75.0,-105.0,NA,0.17045968770980835,0.07445037364959717,0.006034051068127155,"{""type"":""Point"",""coordinates"":[-69.80410116185676,43.7425327860091]}"
00000000000000000835,Maine,0.1829648,0.1829648,NA,NA,NA,NA,KEN_8,United States,NA,Core-level,NA,13.0,marsh,0-15cm,0.518,0.23486247658729553,0.01036,43.74079_-69.80331,133.38511657714844,EA,NA,NA,17.5216390880152,Estimated (our equation),NA,NA,17.5216390880152,NA,NA,NA,Weston et al 2020,119.0,135.0,NA,1.0,40.03795,NA,40.03795,NA,NA,NA,Weston et al 2020 KEN_8,NA,CCRCN,1.2912474870681763,NA,NA,0.0,2016,NA,1,direct from dataset,1.8225396871566772,0.2617753744125366,125.0,260.0,75.0,-104.0,NA,0.15056855976581573,0.07225148379802704,0.00603404501453042,"{""type"":""Point"",""coordinates"":[-69.80330744186925,43.7407892774972]}"
00000000000000000836,Massachusetts,0.4691493,0.4691493,NA,NA,NA,NA,PIE_1,United States,NA,Core-level,NA,13.0,marsh,0-15cm,0.5275,0.6327720284461975,0.01055,42.73648_-70.84354,129.36563110351562,EA,NA,NA,7.59069475457838,Estimated (our equation),NA,NA,7.59069475457838,NA,NA,NA,Weston et al 2020,146.0,146.0,NA,2.0,17.96384,NA,17.96384,NA,NA,NA,Weston et al 2020 PIE_1,NA,CCRCN,2.655696153640747,NA,NA,0.0,2015,NA,1,direct from dataset,0.23948007822036743,0.5312029719352722,124.0,277.0,80.0,-87.0,NA,0.09352011233568192,0.041845064610242844,0.055094145238399506,"{""type"":""Point"",""coordinates"":[-70.8435354538192,42.736479324532745]}"
00000000000000000837,Massachusetts,0.2140701,0.2140701,NA,NA,NA,NA,PIE_2,United States,NA,Core-level,NA,13.0,marsh,0-15cm,0.515,0.6327720284461975,0.0103,42.73481_-70.84209,129.36563110351562,EA,NA,NA,10.072919832368,Estimated (our equation),NA,NA,10.072919832368,NA,NA,NA,Weston et al 2020,146.0,146.0,NA,2.0,23.6222,NA,23.6222,NA,NA,NA,Weston et al 2020 PIE_2,NA,CCRCN,2.655696153640747,NA,NA,0.0,2015,NA,1,direct from dataset,0.09608034044504166,0.5182188749313354,124.0,277.0,80.0,-87.0,NA,0.08638250082731247,0.0721583217382431,0.055094145238399506,"{""type"":""Point"",""coordinates"":[-70.84208624597683,42.73481162073875]}"
00000000000000000838,Massachusetts,0.1786899,0.1786899,NA,NA,NA,NA,PIE_7,United States,NA,Core-level,NA,13.0,marsh,0-15cm,0.52,0.37851473689079285,0.0104,42.73981_-70.80199,129.2324981689453,EA,NA,NA,17.797234102063,Estimated (our equation),NA,NA,17.797234102063,NA,NA,NA,Weston et al 2020,145.0,145.0,NA,2.0,40.63016,NA,40.63016,NA,NA,NA,Weston et al 2020 PIE_7,NA,CCRCN,3.0273399353027344,NA,NA,0.0,2015,NA,1,direct from dataset,0.2796001732349396,0.880748987197876,125.0,276.0,80.0,-86.0,NA,0.1594371348619461,0.0651518702507019,0.0,"{""type"":""Point"",""coordinates"":[-70.8019855502032,42.73981027301967]}"
00000000000000000839,Massachusetts,0.3212458,0.3212458,NA,NA,NA,NA,PIE_8,United States,NA,Core-level,NA,13.0,marsh,0-15cm,0.53,0.5716817378997803,0.0106,42.73282_-70.81929,129.18515014648438,EA,NA,NA,16.7579983991756,Estimated (our equation),NA,NA,16.7579983991756,NA,NA,NA,Weston et al 2020,145.0,145.0,NA,2.0,38.3916,NA,38.3916,NA,NA,NA,Weston et al 2020 PIE_8,NA,CCRCN,3.0273399353027344,NA,NA,0.0,2015,NA,1,direct from dataset,0.2313445508480072,0.2913843095302582,125.0,277.0,80.0,-87.0,NA,0.12173370271921158,0.0544387511909008,0.05509404465556145,"{""type"":""Point"",""coordinates"":[-70.81929132139162,42.73281840256787]}"
0000000000000000083a,Connecticut,0.3950356,0.3950356,NA,NA,NA,NA,CON_1,United States,NA,Core-level,NA,3.0,marsh,0-15cm,0.5265,0.5771926045417786,0.01053,41.30016_-72.35656,71.32980346679688,EA,NA,NA,7.52430940808271,Estimated (our equation),NA,NA,7.52430940808271,NA,NA,NA,Weston et al 2020,138.0,142.0,NA,2.0,17.81113,NA,17.81113,NA,NA,NA,Weston et al 2020 CON_1,NA,CCRCN,5.81986665725708,NA,NA,0.0,2015,NA,1,direct from dataset,0.0,0.31586164236068726,115.0,277.0,88.0,-66.0,NA,0.157047301530838,0.07481210678815842,0.14120276272296906,"{""type"":""Point"",""coordinates"":[-72.35656195046604,41.3001582842073]}"
0000000000000000083b,Connecticut,0.2285081,0.2285081,NA,NA,NA,NA,CON_2,United States,NA,Core-level,NA,3.0,marsh,0-15cm,0.5235,0.5771926045417786,0.01047,41.30024_-72.35692,71.32980346679688,EA,NA,NA,15.3494802288933,Estimated (our equation),NA,NA,15.3494802288933,NA,NA,NA,Weston et al 2020,138.0,142.0,NA,2.0,35.33377,NA,35.33377,NA,NA,NA,Weston et al 2020 CON_2,NA,CCRCN,5.81986665725708,NA,NA,0.0,2015,NA,1,direct from dataset,0.20589008927345276,0.04385263845324516,115.0,277.0,88.0,-66.0,NA,0.15748921036720276,0.07619171589612961,0.14120276272296906,"{""type"":""Point"",""coordinates"":[-72.35691867855031,41.300238548026265]}"
0000000000000000083c,Connecticut,0.2259938,0.2259938,NA,NA,NA,NA,CON_8,United States,NA,Core-level,NA,3.0,marsh,0-15cm,0.521,0.5091603994369507,0.01042,41.29337_-72.33967,68.8318099975586,EA,NA,NA,7.08863969118986,Estimated (our equation),NA,NA,7.08863969118986,NA,NA,NA,Weston et al 2020,137.0,141.0,NA,2.0,16.80711,NA,16.80711,NA,NA,NA,Weston et al 2020 CON_8,NA,CCRCN,6.264069557189941,NA,NA,0.0,2015,NA,1,direct from dataset,0.4320085048675537,0.46160972118377686,115.0,275.0,88.0,-64.0,NA,0.17479601502418518,0.08082325011491776,0.0,"{""type"":""Point"",""coordinates"":[-72.33966641657453,41.2933670733029]}"
0000000000000000083d,New Jersey,0.1484375,0.1484375,NA,NA,NA,NA,DEL_3,United States,NA,Core-level,NA,5.0,marsh,0-15cm,0.534,0.24515968561172485,0.01068,39.24163_-75.1599,73.76677703857422,EA,NA,NA,10.9632902686478,Estimated (our equation),NA,NA,10.9632902686478,NA,NA,NA,Weston et al 2020,29.0,152.0,NA,2.0,25.62792,NA,25.62792,NA,NA,NA,Weston et al 2020 DEL_3,NA,CCRCN,17.33990478515625,NA,NA,0.0,2017,NA,1,direct from dataset,0.0,0.42991289496421814,111.0,298.0,77.0,-42.0,NA,-0.007149518001824617,0.029444793239235878,0.14771047234535217,"{""type"":""Point"",""coordinates"":[-75.15989622344323,39.24163211928822]}"
0000000000000000083e,New Jersey,0.148488,0.148488,NA,NA,NA,NA,DEL_5,United States,NA,Core-level,NA,5.0,marsh,0-15cm,0.529,0.2531164884567261,0.01058,39.17547_-74.85718,66.48356628417969,EA,NA,NA,12.3605073185211,Estimated (our equation),NA,NA,12.3605073185211,NA,NA,NA,Weston et al 2020,72.0,150.0,NA,2.0,28.75077,NA,28.75077,NA,NA,NA,Weston et al 2020 DEL_5,NA,CCRCN,21.77179718017578,NA,NA,0.0,2017,NA,1,direct from dataset,0.5052341818809509,0.46114033460617065,113.0,294.0,79.0,-41.0,NA,0.09471859782934189,0.05731074884533882,-0.09641996771097183,"{""type"":""Point"",""coordinates"":[-74.8571767711269,39.17546797785719]}"
0000000000000000083f,Delaware,0.1745954,0.1745954,NA,NA,NA,NA,DEL_9,United States,NA,Core-level,NA,5.0,marsh,0-15cm,0.516,0.24112430214881897,0.01032,39.20743_-75.40662,73.81019592285156,EA,NA,NA,7.23956790310625,Estimated (our equation),NA,NA,7.23956790310625,NA,NA,NA,Weston et al 2020,28.0,151.0,NA,2.0,17.15529,NA,17.15529,NA,NA,NA,Weston et al 2020 DEL_9,NA,CCRCN,25.21255874633789,NA,NA,0.0,2017,NA,1,direct from dataset,0.5413464903831482,0.12355886399745941,110.0,298.0,75.0,-41.0,NA,0.15607953071594238,0.07873896509408951,0.6392710208892822,"{""type"":""Point"",""coordinates"":[-75.40661828473038,39.207430814208294]}"
00000000000000000840,Virginia,0.2368302,0.2368302,NA,NA,NA,NA,YRK_2,United States,NA,Core-level,NA,5.0,marsh,0-15cm,0.5235,0.30737069249153137,0.01047,37.22205_-76.40677,27.308691024780273,EA,NA,NA,12.4022089066913,Estimated (our equation),NA,NA,12.4022089066913,NA,NA,NA,Weston et al 2020,50.0,147.0,NA,2.0,28.84352,NA,28.84352,NA,NA,NA,Weston et al 2020 YRK_2,NA,CCRCN,5.3419060707092285,NA,NA,0.0,2018,NA,1,direct from dataset,0.04299182817339897,0.3433608412742615,120.0,302.0,73.0,-12.0,NA,0.1595698595046997,0.04255315288901329,0.0,"{""type"":""Point"",""coordinates"":[-76.40676789641198,37.22205174296994]}"
00000000000000000841,Virginia,0.1471328,0.1471328,NA,NA,NA,NA,YRK_3,United States,NA,Core-level,NA,5.0,marsh,0-15cm,0.518,0.2113511860370636,0.01036,37.22171_-76.40216,27.308691024780273,EA,NA,NA,15.0376554374189,Estimated (our equation),NA,NA,15.0376554374189,NA,NA,NA,Weston et al 2020,50.0,147.0,NA,2.0,34.65304,NA,34.65304,NA,NA,NA,Weston et al 2020 YRK_3,NA,CCRCN,5.574279308319092,NA,NA,0.0,2018,NA,1,direct from dataset,-0.429744154214859,0.5195015072822571,120.0,302.0,73.0,-12.0,NA,0.12223897874355316,0.04583278298377991,0.0,"{""type"":""Point"",""coordinates"":[-76.40216164502377,37.22170839218882]}"
00000000000000000842,Virginia,0.5473845,0.5473845,NA,NA,NA,NA,YRK_5,United States,NA,Core-level,NA,3.0,marsh,0-15cm,0.5215,0.31917157769203186,0.01043,37.2982_-76.55528,27.253971099853516,EA,NA,NA,10.1937946800379,Estimated (our equation),NA,NA,10.1937946800379,NA,NA,NA,Weston et al 2020,52.0,152.0,NA,2.0,23.89522,NA,23.89522,NA,NA,NA,Weston et al 2020 YRK_5,NA,CCRCN,9.127904891967773,NA,NA,0.0,2018,NA,1,direct from dataset,0.3239482641220093,0.2634110748767853,122.0,303.0,73.0,-18.0,NA,0.07393248379230499,0.031818047165870667,0.12358047813177109,"{""type"":""Point"",""coordinates"":[-76.55528271609805,37.29819981165963]}"
00000000000000000843,Virginia,0.6813553,0.6813553,NA,NA,NA,NA,JMS_2,United States,NA,Core-level,NA,3.0,marsh,0-15cm,0.5195,0.25880229473114014,0.01039,36.96332_-76.49417,35.50348663330078,EA,NA,NA,4.89156857770704,Estimated (our equation),NA,NA,4.89156857770704,NA,NA,NA,Weston et al 2020,52.0,148.0,NA,2.0,11.69466,NA,11.69466,NA,NA,NA,Weston et al 2020 JMS_2,NA,CCRCN,16.465251922607422,NA,NA,0.0,2018,NA,1,direct from dataset,0.17198225855827332,0.3874848186969757,126.0,305.0,72.0,-9.0,NA,0.12061433494091034,0.0485110878944397,0.0,"{""type"":""Point"",""coordinates"":[-76.49417073616058,36.96332132254585]}"
00000000000000000844,Virginia,0.2680001,0.2680001,NA,NA,NA,NA,JMS_3,United States,NA,Core-level,NA,3.0,marsh,0-15cm,0.518,0.25479432940483093,0.01036,36.9607_-76.49183,35.50348663330078,EA,NA,NA,5.88074080449311,Estimated (our equation),NA,NA,5.88074080449311,NA,NA,NA,Weston et al 2020,52.0,148.0,NA,2.0,14.00669,NA,14.00669,NA,NA,NA,Weston et al 2020 JMS_3,NA,CCRCN,16.465251922607422,NA,NA,0.0,2018,NA,1,direct from dataset,-0.007931526750326157,0.6617732048034668,126.0,305.0,72.0,-8.0,NA,0.16698212921619415,0.04255012422800064,0.0,"{""type"":""Point"",""coordinates"":[-76.49182970810752,36.960699371126424]}"
00000000000000000845,Virginia,0.4580633,0.4580633,NA,NA,NA,NA,JMS_4,United States,NA,Core-level,NA,3.0,marsh,0-15cm,0.5145,0.25479432940483093,0.01029,36.95842_-76.49064,34.96003723144531,EA,NA,NA,5.08364696272087,Estimated (our equation),NA,NA,5.08364696272087,NA,NA,NA,Weston et al 2020,52.0,148.0,NA,2.0,12.14495,NA,12.14495,NA,NA,NA,Weston et al 2020 JMS_4,NA,CCRCN,16.465251922607422,NA,NA,0.0,2018,NA,1,direct from dataset,0.16735272109508514,0.127593994140625,126.0,305.0,72.0,-8.0,NA,0.1492568999528885,0.06376519799232483,0.0,"{""type"":""Point"",""coordinates"":[-76.49063912812625,36.95842077048812]}"
00000000000000000846,North Carolina,0.2244605,0.2244605,NA,NA,NA,NA,CPF_2,United States,NA,Core-level,NA,2.0,marsh,0-15cm,11.05,0.37766289710998535,0.117,33.9521_-77.9757,60.745567321777344,EA,NA,NA,12.5586573486355,Estimated (our equation),NA,NA,12.5586573486355,NA,NA,NA,Weston et al 2020,69.0,157.0,NA,2.0,29.19125,NA,29.19125,NA,NA,NA,Weston et al 2020 CPF_2,NA,CCRCN,5.412985801696777,NA,NA,0.104,2016,NA,1,direct from dataset,0.07828059792518616,0.1555950939655304,178.0,316.0,72.0,12.0,NA,0.09912839531898499,0.03188066929578781,1.158613920211792,"{""type"":""Point"",""coordinates"":[-77.97570260206692,33.95209929935595]}"
00000000000000000847,North Carolina,0.235237,0.235237,NA,NA,NA,NA,CPF_4,United States,NA,Core-level,NA,2.0,marsh,0-15cm,0.6756757,0.17353461682796478,0.01351351,33.9205_-77.9731,61.6015625,EA,NA,NA,6.19883927007788,Estimated (our equation),NA,NA,6.19883927007788,NA,NA,NA,Weston et al 2020,69.0,156.0,NA,2.0,14.74659,NA,14.74659,NA,NA,NA,Weston et al 2020 CPF_4,NA,CCRCN,7.046202182769775,NA,NA,0.0,2016,NA,1,direct from dataset,-0.028776703402400017,0.2881186604499817,178.0,315.0,72.0,14.0,NA,0.09018559753894806,0.03315715864300728,0.0,"{""type"":""Point"",""coordinates"":[-77.9730984870517,33.92050210929124]}"
